company_name,reviewer_name,review_date,text,stars,category,image_urls,image_captions,group
JW Marriott Hotel Singapore South Beach,Rehana A.,4/5/2018,"Two words, Fancy and impressive. I was here for business. Thank God. Personally, I don't think I will stay on my own dime. They staff here is outstanding. They are so accommodating and friendly.  I checked in and went to the evaluator, which I must say was extremely cool. I love the new colors and background. I couldn't help but take photos.  My bed was extremely comfortable, and bathroom was so impressive. It's controlled by a remote control. The bathtub was huge. You get some awesome toiletries unlike other hotels. 
  I got the privilege of going to the business lounge. The amazing fruit juices and fresh cooked food and fresh local fruits, it's just amazing. I tried Jumbu (rose apple) at the lounge and I was looking forward to it every day.  I also ordered room services and only stuck to the local foods. They were catered to the American taste buds and took the spice out of it. Nonetheless, it was delicious. 
  I was big fan of the rooftop pool where you can watch the view of Singapore and take my coffee and head up there to see the Sun. Overall amazing stay.",5,eventservices,,,Hotels
JW Marriott Hotel Singapore South Beach,Roger Q.,10/1/2017,The JW Marriott opened in December 2016. It is modern and a short walk from the bay. It's close to shopping and the classics Raffles Hotel. The gym and spa on the top floor are wonderful. Great view from the rooftop pool--especially at night.,4,eventservices,https://s3-media0.fl.yelpcdn.com/bphoto/GYIn6OglaxYNbt3cN07rZQ/o.jpg,Pool view,Hotels
JW Marriott Hotel Singapore South Beach,Annie N.,25/7/2018,"The hotel itself is really beautiful and the staff here are wonderful, it would probably have been five stars in my opinion if we didn't have a few hiccups with check in, we had requested for a 2:00 checkin and arrived at 1:50 the room wasn't ready and we were asked to wait by the pool area which we didn't mind but when we finally got our room we were given the wrong room and it wasn't the two beds that we requested, instead we received one king and it was on a low floor so we had no view. My friend had to go down and request a room change thus making us wait some more after we just got off the plane and waited over half an hour for this first room. Honestly I just wanted to shower and change but since we had no choice we decided to go out and explore, big mistake cause it was really hot outside and I was definitely not in the right attire since the hotel had our luggage's. When we got back we were finally given a room with two beds one floor higher(still no view) but at least we finally had our beds. The bathroom is gorgeous with so many mirrors a soak tub and a rain shower as well as a Japanese toilet (very much appreciated since my friend tends to bomb the toilet and this toilet comes with a deodorizer) I can finally use the bathroom after 20 minutes instead of 2 hours. The beds were really comfortable and the pillows are amazing we couldn't stop raving about how comfortable they were. The pool is on the 18th floor with a nice view and a gym as well, room service has been so sweet they come by asking if you need anything, this one girl even gave me chocolate you can tell this hotel prides itself in their amazing service as the staff remembers each guests names and if they see you they always stop to say hello. If only we had a nicer view and didn't have the issue with checkin this would be a 5 star review",4,eventservices,,,Hotels
JW Marriott Hotel Singapore South Beach,Jay T.,8/4/2018,"Classy hotel in a good location with great service. Controlling the blinds from your TV is fun, as is the heated toilet seat with automatic opening, closing, and bidet, but you get more bang for your buck across the street at Fairmont (for example actual coffee in your room, not the powder packets).",4,eventservices,,,Hotels
JW Marriott Hotel Singapore South Beach,Jihan S.,7/8/2019,Outstanding hotel and very pleasant staff. Poor selection of TV channels.  I recommend bringing a fire stick/Roku. Bathroom sink was clogged and bathroom mirror that opens up to bedroom was about to fall off the sliding track. Weekly inspection caught the issues but neither was repaired or followed up on during my stay after my initial request.  Automatic blinds and curtains with a beautiful view of the city. Bidet with heated toilet seat with a wireless remote was amazing. Chic infinity pool and bar on 18th floor and another pool on the 6th floor. Laundry service was overpriced so we washed our clothes at EASY WASH in Chinatown during our 10 night stay. Hotel is within Walking distance of Suntec city mall and plenty of restaurants. Nightly turn down service was nice. Free breakfast buffet. Fitness center was well equipped. Overall a beautiful place to stay and would certainly stay here again.,4,eventservices,,,Hotels
JW Marriott Hotel Singapore South Beach,Lauren H.,25/6/2017,Very disorganized and unprofessional for a JW Marriott this was the worst one I have EVER stayed at In terms of customer service I am very disappointed.,1,eventservices,,,Hotels
JW Marriott Hotel Singapore South Beach,P. R.,8/1/2019,"We had the whole family (6) stay at the JW (3 rooms for 5 nights) over the 2018 Christmas holiday and there was never a problem that wasn't met with quick and courteous professionalism. Whether we needed one more towel or our shower knob came off twice, we had great service all around. (The maintenance folks leave a cute little chrome hammer keychain with a nice note after they fix your issue! Sweet!) Hazel in the Executive Lounge, along with ALL HER COWORKERS,, could not have been more congenial... every single day! The staff at the JW-Singapore are very well trained in the international traveler department! We'll be back! Thank you!",5,eventservices,,,Hotels
JW Marriott Hotel Singapore South Beach,Walter M.,25/8/2018,"On top of being one of the most modern and beautiful hotels I have ever stayed, it has impeccable service!! I left my phone in the car and was leaving for Bin Tan, Indonesia. The hotel sent the car back to  the ferry to return my phone. This is the type of personal service that is common at this hotel. It has one of the best concierges, as well as executive lounges, in the whole Marriott franchise. Last of all, my pick up at the airport was messed up, but that was not the hotel's fault. Some one else decided to snake my ride, saying that they were me. The hotel compensated me for the incident. Wow! This is as good as it comes!!!",5,eventservices,,,Hotels
JW Marriott Hotel Singapore South Beach,Chris H.,6/2/2017,"I think that this hotel has quickly climbed to near the top of my favorite hotels list. I spent a couple of nights here just a little more than a month after they opened and absolutely loved it. I stayed in a suite and the bedroom was in the corner of the building with a wonderful view. The bathroom had a full shower and a wonderful soaking tub, also with a wonderful view. Not sure I want to go into why I loved the toilet...but lets just say I did. Exercise facilities were also some of the best at any hotel. It has a pool, bar, ping pong table on a floor that is open all of the way around. It is not on the rooftop...but is on one of the higher floors. My only disappointment was at breakfast. Don't get me wrong...breakfast was great with different ""stations"" built around various types of food. The only disappointment there was the waffle/pancake station. It wasn't maned so the only choice were cold waffles that were cooked long before I arrived there. It was probably because I had breakfast pretty early each morning to beat the crowds. I imagine that it is maned most of the time. I won't even take the time to talk about how wonderful there service was and the great location. I will just say that this is now my hotel of choice in Singapore and I suggest you give it a try.",5,eventservices,,,Hotels
Changi Airport Singapore,Jolie F.,15/1/2025,"If you have to get stuck at an airport- then this is the airport that you want to get stuck in.  This airport offers everything you need, including entertainment.  At this airport you can shop till you drop with all the high-end offerings.  Plus you can be entertained by movies, water fountains, butterfly gardens and more.  They even had a hello kitty exhibit during my visit.  Plus, once you are tired from shopping, you can catch at a nap at a hotel within the airport so you don't even have to even leave security.  If you have a long layover, you can catch a night of sleep at the crown hotel next door, better than the hotel within the aiport, and go on a free tour offered by Singapore.  What a win win experience!",5,hotelstravel,,,Hotels
Changi Airport Singapore,Lea P.,1/12/2024,"Last I heard, Doha's Hamad International Airport has surpassed Singapore's Changi Airport as the world's best. Although I haven't yet visited Qatar, I recall that Changi had undergone several changes the last time I was there. One standout feature is the massive vortex waterfall, surrounded by lush greenery--it's truly a breathtaking sight inside the airport. Beyond that, the airport feels more like a huge shopping mall, with restaurants at every turn. There's so much to do that you could easily spend a night or two there! In fact, they offer a hotel called Yotel, where guests can enjoy flexible check-in and check-out times. The airport also has a variety of activities, some of which require an entrance fee. It's definitely a place where you won't just be sitting around waiting for your flight!",5,hotelstravel,https://s3-media0.fl.yelpcdn.com/bphoto/RTZYUMx-5qX2Ryf6OBjT1g/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/IXmwJ0CpRnhe_axE8nmoeg/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/KC_7FO_8w4mOWUQG7UwkKQ/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/pR3bpHoGNhr1JLEWgYMtzw/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/-nf1g7L7BDJYjWVdis1XNg/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/MQRgtmS-VQwf6svTlPOYMQ/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/s0wT2M8LIndX0Hp5JiqYAg/o.jpg,,Hotels
Changi Airport Singapore,Steph C.,31/12/2024,"I'm always late getting to the airport because I feel like a sucker when I'm there too early, an hour of boredom my reward for responsible adult behavior. This would not be true if every airport were like Changi. This place is practically an amusement park. I could spend days here without running out of things to do.

My husband and I were only in Singapore for about 36 hours, but we decided to spend a few of them hanging out at the airport before our flight home. We arrived almost four hours ahead of our departure and that was just enough time to accomplish everything on our list.

We checked in for our flight and dropped off our luggage, then headed over to Jewel, the enormous mall attached to the airport by a tram and a long walkway. Jewel's centerpiece is the Rain Vortex, the world's largest indoor waterfall. It's a spectacular sight at the heart of the mall, with all the shopping, dining, and other entertainment built around this giant pillar of falling water. We only looked at it for a few minutes, but we might have walked the trails surrounding it if we'd had another hour to kill.

We grabbed an early dinner at Jumbo Seafood, where I ate an entire chili crab. I gather there are about a thousand dining options at Changi, but I felt I chose correctly. It was the best airport meal I've ever had.

Afterward, we made our way back to the airport side. We were flying Singapore Airlines out of Terminal 3, and the place was beautiful, huge and pristine, with high, elaborately constructed ceilings. There was some kind of Sanrio celebration going on, with decorations everywhere we looked. These included the largest Hello Kitty I've ever seen, welcoming travelers into the terminal.

We had some last-minute shopping to do, and had no problem finding souvenirs for our kids and niece. There was a vending machine that sold toy Singapore subway trains and I picked up a few merlion stuffies from the Kaboom toy store. I also browsed one of the many duty free shops just to try on a Chanel lipstick.

At some point, we utilized the SilverKris Lounge. This was a fantastic lounge, but it was also almost wasted on this airport, where lounging was low on our agenda. I was too full of crab to take advantage of the impressive buffet, but it was nice to sit down for a bit.

We left enough time to visit the butterfly garden on our way to the gate. Unfortunately, the butterflies were sleeping at eight at night (I guess even Singapore can't keep butterflies awake for tourists), but the garden was pleasant, and we got to see dozens of chrysalises on display, some of them twitching with emerging butterflies.

We only went through security after all of these adventures, at a small, efficient station set up at our gate. Changi is the only airport I've heard of that has security checkpoints at every gate. This was an unexpected convenience, one last luxury before we got on our plane.

I'd heard that Changi was the best airport in the world, but honestly, that doesn't quite capture the extravagant splendor of this place. I hope to visit again and maybe see a movie at the free 24-hour theater, or stay at one of the on-site hotels. Even with a short layover, I'd be sure to hit Jewel for Jumbo Seafood and the Rain Vortex.",5,hotelstravel,,,Hotels
Changi Airport Singapore,Jasmine A.,3/9/2024,"Stopped by here numerous times during my Aug 2024 vacation. This is the #1 international airport in the whole wide world! Literally the best of the best for several reasons - from the cleanliness of the restrooms to the various shopping centers (literally a mall), there's so much you can do inside.

I'm literally living my 'Crazy Rich Asians' dream haha. Please take lots of pictures - you can spend literally 2 whole days at the airport.",5,hotelstravel,https://s3-media0.fl.yelpcdn.com/bphoto/bRPbkVIIZAmbMhv79wdKMQ/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/0gfP6gVvQGRLtiomwzraLw/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/wZo4xaOMYje1sBBvAvm5Ww/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/5WQHGABmSTxKsEKlMEgJDw/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/ZS3z6rcikkZweU_QHy9vbw/o.jpg,August 2024; August 2024; August 2024; August 2024; August 2024,Hotels
Changi Airport Singapore,Robert P.,6/2/2025,"Our first experience traveling to Singapore was met with ease and convenience of this  airport. We had pre-completed the entry documents using the MyICA App. This made  customs and immigration a breeze. Baggage carousels were easily identified by flight.

We flew in from Bali and all of our bags were quickly on the belt with no issues.

The signage to transportation areas was very well marked. We went to the ride share area and used the Grab App.

The ride to our hotel in the city was pretty sweet. Not a ton of traffic for rush hour.",5,hotelstravel,,,Hotels
Changi Airport Singapore,Dave S.,9/1/2025,"Great airport with plenty of shops and very easy to get around. Also very busy so allow time
Singapore Air lines Kris lounge can be very busy also so you may need to shower at the paid facilities.",4,hotelstravel,,,Hotels
Changi Airport Singapore,Michael U.,17/3/2025,"A separate entity from JEWEL Changi, the airport itself is no less impressive with the city-garden concept, multiple lounges and upscale shopping.  Visited four times across 7 days staff is universally pleasant and efficient while baggage moves quickly with exceptional signage.",5,hotelstravel,https://s3-media0.fl.yelpcdn.com/bphoto/0PfKvncEPsGMMVETnIAKxA/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/0XuxP3AOGE45qN3eZeyEOA/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/Up_miKM02Tm8YHLeY06xSg/o.jpg,@endoedibles on Instagram 02/20/25; @endoedibles on Instagram 02/20/25; @endoedibles on Instagram 02/20/25,Hotels
Changi Airport Singapore,Nicki M.,23/10/2024,The reason this airport has such great reviews is because it's quite stunning!  The Jewel section is like none other and I opted to pay the additional fee to view on the skywalk and gardens.  Money well spent for me.  I love all the food options available.  There is clear and easy to understand maps all around as well as easy transportation between terminals.  Bathrooms are clean.,5,hotelstravel,https://s3-media0.fl.yelpcdn.com/bphoto/kD1uSuKf269-ibFHNCPL3g/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/4MZ22bvQy2AYbQ6SqJGihg/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/RJ87rDeMI8U9su1muEKIhQ/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/sp9GnxJ0ToTWD1rT1RfbNQ/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/Hy29_lVKsiLfcMfsCjGzKQ/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/Dw5dGEGvX74fETguLDbUww/o.jpg,Skywalk; Gardens; Future installation; Din Thai Fung,Hotels
Changi Airport Singapore,Margie R.,19/2/2024,"What more can I add that hasn't already been said?!  

This is the best Airport I've ever had the privilege to stay and experience overnight.   

Not only is this the most beautiful Airport in the World (Voted upon by the travel industry) but the modern Lounges and the Airport hotels make this the most convenient place to stay if you have a long layover ( 16 hours for me) I don't mind at all.   I just walked through this massive layout, with 4 huge terminals to explore.    

Lots of hidden gardens, magical and whimsical in so many areas of all four terminals, lots of kids' play areas, and massive amounts of great food vendors throughout.  
In addition, if you're so inclined to do some High-end shopping all your Bougie designer's can be found here.   Lots of duty free stores for last minute purchases as well.  

Sorry LAX, you're nowhere near this level of comfort yet.  Keep trying!",5,hotelstravel,https://s3-media0.fl.yelpcdn.com/bphoto/gbFnkDCTsQa1mEX7Syax8g/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/HxrPSGH-uvDsMVFW_PQRoQ/o.jpg; https://s3-media0.fl.yelpcdn.com/bphoto/Cs7W5Iqec2G1_A496AbqZA/o.jpg,"Singapore Changi Airport; Changi Flower Displays; Year of The Dragon 2024, Changi Airport Terminal 3.",Hotels
Changi Airport Singapore,Miok C.,10/4/2025,"So many people. I got a little bit lost around the terminals. I did get there early. Terminal one is where you need to be if you want to go shopping and see the jewel. It was beautiful. 
Get there early if you want to see everything. 
Good luck",4,hotelstravel,,,Hotels
