"title","stars","text","publishedAtDate","likesCount","name","reviewerNumberOfReviews","isLocalGuide","responseFromOwnerDate","responseFromOwnerText","originalLanguage","publishAt","rating","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewOrigin","reviewUrl","reviewerId","reviewerPhotoUrl","reviewerUrl","textTranslated","translatedLanguage","visitedIn","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewContext/Positive","reviewContext/Services","reviewContext/Negative","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19"
"Sheffield Kidsworld ( St Anne) Pte. Ltd","5","我的孩子在这间学校得到了很好的照顾 校长和老师们都很认真负责 我的孩子是从其他一间学校转来  原来每天都非常抗拒去上学 现在每天都很开心的去学校 每天放学会跟我讲在学校发生的趣事 让我感觉很安心 英文老师和华文老师都对孩子特别好  整间幼儿园的氛围也特别有爱 打孩子会照顾小宝宝 孩子很喜欢My child has been well taken care of in this school. The principal and teachers are all very conscientious and responsible. My child transferred from another school. Previously, he/she was very reluctant to go to school every day. Now, he/she goes to school happily every day and tells me about the interesting things that happened at school after school. It makes me feel very relieved. Both the English teacher and the Chinese teacher are very kind to the children. The atmosphere of the entire kindergarten is very loving. The older children take care of the younger ones. My child likes it very much.","2025-04-27T15:39:11.721Z","0","卢丽华","1","false",,,"zh","4 months ago",,"ChdDSUhNMG9nS0VJQ0FnTURvclpxMTJRRRAB",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURvclpxMTJRRRAB!2m1!1s0x0:0x48745f7e89ff9eea!3m1!1s2@1:CIHM0ogKEICAgMDorZq12QE%7CCgwIn5-5wAYQ0Nib2AI%7C?hl=en","107629760775889356507","https://lh3.googleusercontent.com/a-/ALV-UjWbUYunFEJNNN3XC-OZUoyObJTCMTUGFjrqAmzpefSAuuhyn5Q=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/107629760775889356507?hl=en","My child has been well taken care of in this school. The principal and teachers are very serious and responsible. My child was transferred from another school. He used to resist going to school every day. Now he goes to school happily every day. He tells me interesting things that happened at school every day, which makes me feel at ease. Both the English teacher and the Chinese teacher are very good to the children. The atmosphere of the whole kindergarten is also very loving. I will take good care of the baby. The child likes it very much. My child has been well taken care of in this school. The principal and teachers are all very conscientious and responsible. My child transferred from another school. Previously, he/she was very reluctant to go to school every day. Now, he/she goes to school happily every day and tells me about the interesting things that happened at school after school. It makes me feel very relieved. Both the English teacher and the Chinese teacher are very kind to the children. The atmosphere of the entire kindergarten is very loving. The older children take care of the younger ones. My child likes it very much.","en",,,,,,,,,,,,,,,,,,,,,
"Sheffield Kidsworld ( St Anne) Pte. Ltd","5","We are so grateful to have found Sheffield Kidsworld (St Anne) for both our sons. The school has a strong focus on instilling values like responsibility, independence and beliefs about environmental sustainability from an early age, and the children are constantly engaged in activities that foster creativity, imaginative play, and speech expression. The Friday pool time is always a highlight for the children!

Class sizes are small, allowing each child to receive individualised attention. The school’s facilities are also excellent — with many varied spaces that ensure a rich and diverse learning experience. We also appreciate the frequent updates from the teachers regarding our children’s behaviour and progress, keeping us closely connected to their learning journey.

One instance that reflected the school’s dedication to safety was when a teacher immediately flagged my helper who was not careful when crossing the road with my child.

Our elder child, who was initially hyperactive, was nurtured with patience by caring teachers like Teacher Muna and Su Laoshi. Thanks to their support, he gradually learnt to settle down and thrive in a classroom environment. Numeracy and literacy were also very well covered; we never had to send our boys for additional enrichment classes like I Can Read or Berries. The Chinese spelling list was challenging though. Both my boys developed a strong foundation that prepared them well for primary school.

What truly sets Sheffield Kidsworld (St Anne) apart is Mr Puhal, the principal. He knows each and every child by heart and is always eager to share his teaching philosophy and suggestions with parents. It has been a privilege to have placed both our sons under his leadership and care. We highly recommend Sheffield Kidsworld (St Anne) to any parent seeking a nurturing, high-quality early education for their child.","2025-04-27T06:48:50.455Z","0","TCI","12","true",,,"en","4 months ago",,"ChZDSUhNMG9nS0VJQ0FnTURvMVpHWVlnEAE","https://lh3.googleusercontent.com/geougc-cs/AB3l90CmhoUrjM2XEw7al8gRBPD1kFGDrSYzeoTbYy3oM08fhwUvuda9sYiAI0OtVqBnFtXsq1JTe8hxUUqof2KGA7lLmEzei5YB3scd8vTnLyPOyJpAn_xMinFPwBQzVVZprZ5F460DgA",,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURvMVpHWVlnEAE!2m1!1s0x0:0x48745f7e89ff9eea!3m1!1s2@1:CIHM0ogKEICAgMDo1ZGYYg%7CCgwI0qa3wAYQkN602QE%7C?hl=en","109226714637349728735","https://lh3.googleusercontent.com/a-/ALV-UjXn3MEqljoKZKs1f1dz3rOpUOGwJA3VL_RJ5CBWXS2RaDXSRgOV0w=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/109226714637349728735?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"Sheffield Kidsworld ( St Anne) Pte. Ltd","5","I will like to post my review on the marvellous educational system of Sheffield Kidsworld at St Anne, the principal and teachers in helping to nurture my child in this childcare centre. Currently, my son is in N1 at Sheffield Kidsworld St Anne.

Prior to enrolment to Sheffield Kidsworld, my son had a traumatic experience after 2 days of school in little footprints at 420 Sengkang. Son was not keen to attend any childcare school after the traumatic incident in his previous childcare centre. Had sleepless nights and not able to focus on any learning.

We had continued to source for preschool for my son. Chance upon on Sheffield Kidsworld, I call up the principal, Mr Puhal. He was patient and empathetic towards our son”s situation. He had a  close discussion with parents on how to help my son transit back to preschool effectively. Teachers at Sheffield Kidsworld were also informed of the traumatic experiences in the previous childcare centre and with their patience and dedication help my son transit and cope well in school now.

Through the last few months, I had observed my son effective transition into this childcare centre. He was initially still not keen or not able to cope with school. Through the compassion, care, patience and effective discussions from the principal and teachers from Sheffield Kidsworld at St Anne, my son is now able to transit effectively into school life. My son is happy and proud to attend school daily. I had also seen changes in my son learning. He is very keen in learning now. Had also participated in activities in school and is proud in going to school daily now.

I had also observe the school teachers on the childcare focus on the holistic development of my son since the day he started at Sheffield Kidsworld  St Anne.
I know that the school had provided a nurturing environment for effective learning as well

Lastly, I will like to take this opportunity to post this review as well to thank all the help especially to principal Mr Puhal, teachers- Muna, Sun Lao Shi, Stiffany for the dedication, patience and compassion in helping to nurture not only my son and all the children in Sheffield Kidsworld St Anne.
Thousand thanks 👍

Highly recommended!!!

Parents of Rayden","2025-04-25T00:38:46.080Z","0","Weepeng Phee","2","false",,,"en","4 months ago",,"ChZDSUhNMG9nS0VJQ0FnTURvenU3aE1nEAE",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURvenU3aE1nEAE!2m1!1s0x0:0x48745f7e89ff9eea!3m1!1s2@1:CIHM0ogKEICAgMDozu7hMg%7CCgsIlrOrwAYQkOisJg%7C?hl=en","113375897932525933583","https://lh3.googleusercontent.com/a/ACg8ocKJ4Pac6w8zSlCZ3uDW_yj8lbiQk0BDhb9ZBAhWwpKSo218RA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/113375897932525933583?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"Sheffield Kidsworld ( St Anne) Pte. Ltd","5","My daughter has been with Sheffield Kidsworld @ St Anne’s since she was just 18 months old, all the way till her graduation. Before enrolling her, we searched high and low around Rivervale Estate for a preschool that could accept her as soon as she turned 18 months. We were fortunate to come across this hidden gem tucked away in a corner.

We were even luckier that the school accepted her early, even though it meant she had to stay in PG (Playgroup) a little longer than most. It turned out to be a blessing in disguise, especially because of Teacher Muna—who, despite not being a parent herself at the time, took amazing care of our little one and guided her with so much patience and love. Taking care of toddlers at that age is no easy feat!

Over the years, my girl blossomed. She became more bubbly, confident, and even got selected as one of the speakers at her graduation concert—a moment we’ll always treasure. The teachers, principal, and the management team are truly top-notch.

In fact, I trust this school so much that my other two younger kids are currently enrolled here too. I cannot recommend Sheffield Kidsworld enough!","2025-04-24T02:09:09.911Z","0","Cheryl Lim","4","false",,,"en","4 months ago",,"ChdDSUhNMG9nS0VJQ0FnTURvMnItU2pnRRAB",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURvMnItU2pnRRAB!2m1!1s0x0:0x48745f7e89ff9eea!3m1!1s2@1:CIHM0ogKEICAgMDo2r-SjgE%7CCgwIxbqmwAYQyILqsgM%7C?hl=en","102070614027810776514","https://lh3.googleusercontent.com/a-/ALV-UjX1ZFGX9qEmxf3WTVmzXO6muKPBkBpqXikEif_PQa-s6nfVVov5=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/102070614027810776514?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"Sheffield Kidsworld ( St Anne) Pte. Ltd","4","Good service. Prompt response.","2025-02-08T02:46:22.347Z","0","Kalai K","14","true",,,"en","6 months ago",,"ChdDSUhNMG9nS0VJQ0FnTURBaXNTbXNRRRAB",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURBaXNTbXNRRRAB!2m1!1s0x0:0x48745f7e89ff9eea!3m1!1s2@1:CIHM0ogKEICAgMDAisSmsQE%7CCgwI_oqbvQYQ8KDdpQE%7C?hl=en","105748295600643394647","https://lh3.googleusercontent.com/a-/ALV-UjWAuJRw-DUOkqjKZD5vraE6sEmVoitGh7Hx_I2qzywBSi-lqFiP=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/105748295600643394647?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"Sheffield Kidsworld ( St Anne) Pte. Ltd","5","My child just graduated from Sheffield Kidsworld St Anne. My girl didn’t know how to speak English when entered in PG. But when graduate in K2, my girl was chosen to be key speaker for graduation concert. Was so proud of her!  Cannot thank Sheffield teachers, principal and management enough. Highly recommended!","2024-03-07T02:00:42.648Z","0","Jerry J","10","true",,,"en","a year ago",,"ChZDSUhNMG9nS0VJQ0FnSUM5NmVUTFNnEAE",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUM5NmVUTFNnEAE!2m1!1s0x0:0x48745f7e89ff9eea!3m1!1s2@1:CIHM0ogKEICAgIC96eTLSg%7CCgwIyr-krwYQgIGftQI%7C?hl=en","100048579502934984311","https://lh3.googleusercontent.com/a/ACg8ocIpu4ShNcgL5wTHOKhOOYseL1dIqmKMN_12gELWx5hrXtQ6Tw=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/100048579502934984311?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"Sheffield Kidsworld ( St Anne) Pte. Ltd","5","My daughter graduated from K2 and is in Primary 1 this year. Would like to sincerely thank Mr Puhal and teachers for providing a nurturing and enriching preschool education, which has adequately prepared her for Primary school.","2023-01-06T09:37:05.685Z","0","Ashley","10","false",,,"en","2 years ago",,"ChZDSUhNMG9nS0VJQ0FnSUNCcF92ak5REAE",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCcF92ak5REAE!2m1!1s0x0:0x48745f7e89ff9eea!3m1!1s2@1:CIHM0ogKEICAgICBp_vjNQ%7CCgwIwdffnQYQ0MbXxgI%7C?hl=en","114811092112126609792","https://lh3.googleusercontent.com/a/ACg8ocIXNgm6OJ4spRbGQBBX77XhNStVU0mbiHe3YJQSyyRPe0EFdA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/114811092112126609792?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"Sheffield Kidsworld ( St Anne) Pte. Ltd","1","Horrible school, does not take kid safety seriously","2022-12-13T06:00:09.897Z","0","Roy Teo","8","false",,,"en","2 years ago",,"ChZDSUhNMG9nS0VJQ0FnSUQtN18tNklBEAE",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQtN18tNklBEAE!2m1!1s0x0:0x48745f7e89ff9eea!3m1!1s2@1:CIHM0ogKEICAgID-7_-6IA%7CCgwI6angnAYQwKiPrAM%7C?hl=en","111505702811993773824","https://lh3.googleusercontent.com/a/ACg8ocJ1miczQ1wKZxpsv_L3HmSfBMNUqH0FuEjbBSwqjAoOPVQbEw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/111505702811993773824?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"Sheffield Kidsworld ( St Anne) Pte. Ltd","5",,"2020-08-19T10:06:04.155Z","0","AMY HU","0","false",,,,"5 years ago",,"ChZDSUhNMG9nS0VJQ0FnSUNDeXBpeFNnEAE",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNDeXBpeFNnEAE!2m1!1s0x0:0x48745f7e89ff9eea!3m1!1s2@1:CIHM0ogKEICAgICCypixSg%7CCgsIjPPz-QUQ-KWsSg%7C?hl=en","106850862066492345997","https://lh3.googleusercontent.com/a/ACg8ocIzQw5sLU176R8dtnMSGe_l0Y4L4O3zgdFzvQtStEsVjtq1QQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/106850862066492345997?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"Gladys Care 1987","5","Thank you Gladys care for assigning nanny Lee for my twins .
With her around , I am able to rest well and have a good confinement.
She managed to prepare confinement meals according to my body recovery conditions. Nanny assisted me in my breastfeeding journey too.

Nanny’s  professionalism and personal experiences in infant care have helped us a lot as new parents. She taught us how to manage our time well, how to care for babies from head to toes in detailed ways without neglecting all important aspect of the hygiene of babies , how to engage babies . Besides that, she is patient and willing to share her knowledge on all the enquiries I have about baby care .
On top of that , nanny taught us how to manage twin care day time and night time and she helped to train the helper until competent too before she left us .
Her responsibility towards babies care and respect to family members , in laws are truly remarkable .
Our twin baby care will not be smooth without the help of nanny. Thank you Gladys care and nanny Lee.","2025-07-15T09:16:16.139Z","0","Ngu Ing","8","false","2025-07-29T08:58:55.000Z","Thank you Arlene and Jeffery for your testimony sharing. It is our pleasure to serve you and your twins baby during this period.  We are thankful to nanny Lee whom has taken good care to your twins and sharing her knowledge and tips to you in caring for the babies after nanny leaves. 
May you have a great parenting ahead and take good care. 

Stay Blessed 
Gladys Care and Team ","en","a month ago",,"Ci9DQUlRQUNvZENodHljRjlvT2pVeFJXbHdhbXhtY2pkU1FuZHJWM05wTXpSVFkyYxAB",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pVeFJXbHdhbXhtY2pkU1FuZHJWM05wTXpSVFkyYxAB!2m1!1s0x0:0xe45926c6bcc633c1!3m1!1s2@1:CAIQACodChtycF9oOjUxRWlwamxmcjdSQndrV3NpMzRTY2c%7C0cSWlV7HTHm%7C?hl=en","117502424484407507201","https://lh3.googleusercontent.com/a/ACg8ocJjTvpqP0768mi8U8TTq09izOOx3Kjzx9tgoLu__Vyqe2QTlg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/117502424484407507201?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"Gladys Care 1987","5","Im booked two months and two different nannys. At first I'm was worried about if different nanny might cause a lot of troubles surprisingly everything are fine. Two nannys are professional and patience withm my girl, also good cooking im satisfied with my choice. Glady also are very caring for me.","2025-04-29T01:46:44.625Z","0","Linda Liu","7","false","2025-04-29T06:06:18.000Z","Dear Linda,

We🩷you and your family. ","en","3 months ago",,"ChdDSUhNMG9nS0VJQ0FnTURvcTUtZHZ3RRAB",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURvcTUtZHZ3RRAB!2m1!1s0x0:0xe45926c6bcc633c1!3m1!1s2@1:CIHM0ogKEICAgMDoq5-dvwE%7CCgwIhN_AwAYQuJ-UqgI%7C?hl=en","104676371359535950624","https://lh3.googleusercontent.com/a/ACg8ocLiJzJSu-6Hr6dIJsZRhuPI02zNmrZNUwXaFT3pxXT9oYK_wA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/104676371359535950624?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"Gladys Care 1987","5","We highly recommend Gladys Care to anyone seeking nanny services. Gladys was very responsive, accommodating to our bespoke requests and patient with questions. She assigned us Nanny Lily as our live-out night nanny for 3 months, which included post-natal massage for a week. We found Nanny Lily to be warm, trustworthy and experienced with infant care. She offered helpful suggestions while always respecting our childcare preferences. Our baby loved her and we miss her very much! We are grateful to Gladys for finding us such good care and will definitely use her agency again.","2025-04-10T20:21:08.829Z","0","AA","1","false","2025-04-22T04:09:53.000Z","Dear Anastasia and family

It is our great pleasure to serve you and your newborn baby. 

We wish you All Best ahead and hope to see you and your family soon when you come back for holiday. 

Take good care and Stay Blessed. 

","en","4 months ago",,"ChZDSUhNMG9nS0VJQ0FnTURJc2JMb1l3EAE",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURJc2JMb1l3EAE!2m1!1s0x0:0xe45926c6bcc633c1!3m1!1s2@1:CIHM0ogKEICAgMDIsbLoYw%7CCgwItNDgvwYQqMnAiwM%7C?hl=en","115401133365724364809","https://lh3.googleusercontent.com/a/ACg8ocKRNxioO-pXBckxASZ1cAJyjbJjxx7QS6QbAo-ONjVlqe7FlA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/115401133365724364809?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"Gladys Care 1987","1","Very awful experience","2025-03-11T07:19:51.700Z","0","Le Yang","6","false","2025-03-12T04:38:27.000Z","Dear Le Yang 
Noted your review and 
we would like to look into your order.
Can you kindly provide your Nanny Booking reference number with us and let us know your your experience encounter.
Thank you","en","5 months ago",,"ChZDSUhNMG9nS0VJQ0FnTURRbnZ6REVBEAE",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURRbnZ6REVBEAE!2m1!1s0x0:0xe45926c6bcc633c1!3m1!1s2@1:CIHM0ogKEICAgMDQnvzDEA%7CCgwIl8i_vgYQsKPtzQI%7C?hl=en","103447688845065758298","https://lh3.googleusercontent.com/a/ACg8ocJZXJ4BsfoD5GxESQWe0iBap7FA8pbYhZVYZUsOq1eksTIkfg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/103447688845065758298?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"Gladys Care 1987","5","i hired Nanny Yuzhu, and she’s very nice
she’s been such a great help to me, and i can really tell that she loves my baby too♥️
i would highly recommend her
Gladys is very nice as well—we became friends👯‍♀️","2025-02-10T02:30:54.046Z","0","Maria Jessica Santoso","64","true","2025-02-10T03:27:28.000Z","Dear Jessica,

Thank you for using our confinement nanny servcie.   It is our previlage to be able to serve you and your baby also Thankful that we have acquainted during this period  🙏🥰","en","6 months ago",,"ChZDSUhNMG9nS0VJQ0FnTURBeWY2Q2Z3EAE",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURBeWY2Q2Z3EAE!2m1!1s0x0:0xe45926c6bcc633c1!3m1!1s2@1:CIHM0ogKEICAgMDAyf6Cfw%7CCgsI3smlvQYQiMiwFg%7C?hl=en","103882967974166925990","https://lh3.googleusercontent.com/a/ACg8ocIoFO3_1QCBt8fVhLTOCCOqa5t8rnPrFZfNLPFfPAxIfFo8KQ=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/103882967974166925990?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"Gladys Care 1987","5","We are very fortunate to have a great 28 days of confinement with Nanny Julie, as well as the brilliant massages performed by Ms Gladys.

My wife and I enjoyed the process, the food and of course the human touch factor.

Tagging on their vast knowledge, we matured along our parenting journey. Not an easy journey but these angels decided to give us a good start on this journey.

Great thanks to Gladys and her team.
We really appreciate your presence.","2024-11-07T16:07:54.471Z","0","Lee Ruijian","5","false","2024-11-08T00:55:55.000Z","Dear Seow Peng and Ruijian,

Its indeed  our joy and blessings and pleasure to be able to serve you and your family during this pervious moment of your #2.   We are grateful to your support and will continue to do our best to deliver our service for you and your family and also the rest of our mommy in the near future.

Stay Blessed and stay  Healthy. Thank you for the delicious tea again. :) ","en","9 months ago",,"ChdDSUhNMG9nS0VJQ0FnSUMzbGQ3TzR3RRAB",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMzbGQ3TzR3RRAB!2m1!1s0x0:0xe45926c6bcc633c1!3m1!1s2@1:CIHM0ogKEICAgIC3ld7O4wE%7CCgwI2suzuQYQuI7R4AE%7C?hl=en","116233952163112761675","https://lh3.googleusercontent.com/a-/ALV-UjUab3F12_9w4Ar3n3RT-4KAt9ct5z3ZLZtSzCnaBjBZf_ONgOI=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/116233952163112761675?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"Gladys Care 1987","5","We had the pleasure of hiring Gladys Care’s confinement nanny service in Singapore, and we were incredibly fortunate to have Tammy as our nanny for our newborn twins.

Tammy provided exceptional round-the-clock support to my wife, ensuring she had everything she needed during this crucial postpartum period. Tammy’s expertise and dedication were evident in how she seamlessly bridged cultural and language divides, fostering a warm and supportive environment in our home. She was highly attentive to the needs of our twins and also respected our parenting preferences, making sure to communicate openly with us every step of the way. Her ability to balance care for both babies with our family’s unique needs made this experience so much smoother. We are deeply grateful for her professional yet caring approach and highly recommend Gladys Care for anyone seeking top-tier confinement care.","2024-10-07T02:30:18.287Z","0","Harsh Raghuvir","27","true","2024-10-07T04:53:19.000Z","Dear Harsh and Catherine,

Gladys Care and Tram  are greatly thankful for giving us the opportunity to serve you and your family during this very precious moment in life.
Thank you very much for using our services and we wish all the very Best ahead for you and your family. Stay Blessed, Stay Healthy and We hope to serve you again in the near future. 
","en","10 months ago",,"ChZDSUhNMG9nS0VJQ0FnSURuc2ZlYUJ3EAE",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURuc2ZlYUJ3EAE!2m1!1s0x0:0xe45926c6bcc633c1!3m1!1s2@1:CIHM0ogKEICAgIDnsfeaBw%7CCgwIuo-NuAYQ8NygiQE%7C?hl=en","107920450514543163542","https://lh3.googleusercontent.com/a-/ALV-UjXrZ7BelDKjJkOPmsZG6dWPNNMzoMskNUSwiOkNfi0H8TSae4tAZQ=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/107920450514543163542?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"Gladys Care 1987","5","Thank you so much for taking such great care of my children and me. I was able to get plenty of rest. I’m very grateful to have found such a wonderful nanny.","2024-08-27T13:16:03.010Z","0","0410nanamin","1","false","2024-08-27T14:59:29.000Z","Thank you Miss Keiko for your valuable review and using our nanny service., Glad that you have a great rest with the support of nanny Sharon..

We look for to serve you again. In the future.
Wishing you and your family a Joyful parenthood ahead..
 Stay Healthy!","en","a year ago",,"ChdDSUhNMG9nS0VJQ0FnSUQ3M1lhRnBRRRAB",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQ3M1lhRnBRRRAB!2m1!1s0x0:0xe45926c6bcc633c1!3m1!1s2@1:CIHM0ogKEICAgID73YaFpQE%7CCgsIk6O3tgYQ-MD4BA%7C?hl=en","101263180672495571648","https://lh3.googleusercontent.com/a/ACg8ocIGL_1uIRSMFxhRKo_go0DgBN8JBO1BVeFAIwq-QZ-SJbnIVg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/101263180672495571648?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"Gladys Care 1987","5","Our family would like to say Thank you  Gladys Care and the team during this moment when our first born baby has some conditions after  birth.

Gladys has been very responsible and caring and  responded back to us very promptly dispite our urgent request for a nanny with our special  needs.   Thank you  Gladys for arranging the nanny to us for past 4 months, we are very greatful for every small little advise and dedicated care and attention she has given to our newborn.    We could have not been able to do this by ourself.

Thank you very much Gladys and your nanny team, take good care 🥰1","2024-07-19T02:45:22.383Z","0","di or","1","false","2024-10-07T04:56:40.000Z","Gladys Care and Tram would like to say Thank you for  using our nanny sevice. It has been our pleasure and great joy to be able to support you and your newborn.

Wihisng all Best ahead and hope to meet you and your precious baby again very soon.

Take good care and stay Healthy. ","en","a year ago",,"ChdDSUhNMG9nS0VJQ0FnSURyamFTWWtBRRAB",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURyamFTWWtBRRAB!2m1!1s0x0:0xe45926c6bcc633c1!3m1!1s2@1:CIHM0ogKEICAgIDrjaSYkAE%7CCgwIwqbntAYQqODwtgE%7C?hl=en","114376630770339626004","https://lh3.googleusercontent.com/a/ACg8ocJszhjBFIsiATqB_DaGX8nzTRhKvvm4SK_sW7BkUgbPzpM4HQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/114376630770339626004?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"Gladys Care 1987","1","engage at your own risk…","2024-07-07T14:22:43.159Z","0","xuan","2","false",,,"en","a year ago",,"ChZDSUhNMG9nS0VJQ0FnSUNyM3J6SVF3EAE",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNyM3J6SVF3EAE!2m1!1s0x0:0xe45926c6bcc633c1!3m1!1s2@1:CIHM0ogKEICAgICr3rzIQw%7CCgsIs8mqtAYQgPXvSw%7C?hl=en","101234890333091477211","https://lh3.googleusercontent.com/a/ACg8ocKMVW4OU6UQVwmaA71vQ-TZjxabP1vr0n1FZ-9Kd0NAhK6Xgg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/101234890333091477211?hl=en",,,,,,,,,,,,,,,,,,,,,,,
"Gladys Care 1987","1",,"2024-07-06T08:27:11.976Z","0","Gerald Lomotos","0","false",,,,"a year ago",,"ChZDSUhNMG9nS0VJQ0FnSUNydXZUQkVnEAE",,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNydXZUQkVnEAE!2m1!1s0x0:0xe45926c6bcc633c1!3m1!1s2@1:CIHM0ogKEICAgICruvTBEg%7CCgwI3_-jtAYQqKbK0QM%7C?hl=en","109749959856010004001","https://lh3.googleusercontent.com/a/ACg8ocJa_7rgZ3__PY3N4_8JHZIrwTqGdjFCejZhDtWl2jWoZgttMuY=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/109749959856010004001?hl=en",,,,,,,,,,,,,,,,,,,,,,,
