company_name,stars,text,review_date,category,is_spam,spam_reasons,word_count,char_count
Methodist Girls' School,1,,2024-12-19T10:28:00.371Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Methodist Girls' School,4,,2024-12-13T12:39:11.916Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Methodist Girls' School,5,,2024-11-12T05:19:13.831Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Methodist Girls' School,5,,2024-09-19T23:11:46.651Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Methodist Girls' School,1,,2024-09-19T18:50:23.858Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Methodist Girls' School,5,,2024-09-10T10:54:53.967Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Methodist Girls' School,5,,2024-08-27T15:53:21.905Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Methodist Girls' School,1,CMI. ELITE AND PRIDE,2024-08-15T15:36:41.639Z,education,True,Too few words (4 < 10); Too few characters (20 < 50),4,20
Methodist Girls' School,5,,2024-08-02T11:00:06.198Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Methodist Girls' School,5,,2024-07-25T12:17:38.968Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Methodist Girls' School,5,,2024-07-22T10:21:51.296Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Alpha Green Preschool Bukit Timah,5,,2022-05-21T07:42:15.088Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Alpha Green Preschool Bukit Timah,5,,2022-03-26T06:12:29.238Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Alpha Green Preschool Bukit Timah,5,我的儿子在这里上学，每天都很喜欢去上学，老师很有耐心，小朋友们都特别友好，课程安排合理，饮食搭配营养，很棒的学校，给孩子快乐的生活,2022-03-09T07:05:52.306Z,education,True,Too few words (1 < 10); Repetitive content,1,65
Alpha Green Preschool Bukit Timah,5,,2021-10-03T01:15:14.524Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
MindChamps PreSchool @ West Coast Plaza,5,,2025-06-20T10:17:39.915Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
MindChamps PreSchool @ West Coast Plaza,5,,2023-12-20T03:24:45.661Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
MindChamps PreSchool @ West Coast Plaza,5,,2023-10-05T03:33:06.318Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
MindChamps PreSchool @ West Coast Plaza,5,,2023-10-05T03:23:03.594Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
MindChamps PreSchool @ West Coast Plaza,5,,2022-09-14T10:04:22.142Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
MindChamps PreSchool @ Fusionopolis,5,Awesome school for my little ones!!,2025-06-12T08:46:50.958Z,education,True,Too few words (6 < 10); Too few characters (35 < 50),6,35
MindChamps PreSchool @ Fusionopolis,5,,2025-06-12T08:45:48.805Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
MindChamps PreSchool @ Fusionopolis,5,,2025-06-12T08:42:15.230Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
MindChamps PreSchool @ Fusionopolis,5,fun !,2025-06-12T08:41:41.166Z,education,True,Too few words (2 < 10); Too few characters (5 < 50),2,5
MindChamps PreSchool @ Fusionopolis,5,Thoroughly enjoyed the Father’s Day celebration!,2025-06-12T07:53:04.743Z,education,True,Too few words (6 < 10); Too few characters (48 < 50),6,48
MindChamps PreSchool @ Fusionopolis,5,,2025-06-12T04:03:51.302Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
MindChamps PreSchool @ Fusionopolis,5,"Professionally run, with clean facilities.",2025-06-12T03:05:10.073Z,education,True,Too few words (5 < 10); Too few characters (42 < 50),5,42
MindChamps PreSchool @ Fusionopolis,5,"Great preschool, lots of activities.",2025-06-12T03:02:42.848Z,education,True,Too few words (5 < 10); Too few characters (36 < 50),5,36
MindChamps PreSchool @ Fusionopolis,5,,2025-06-12T03:00:21.512Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
MindChamps PreSchool @ Fusionopolis,5,,2025-06-12T02:54:46.439Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
MindChamps PreSchool @ Fusionopolis,4,Fun day to celebrate Father’s Day.,2025-06-12T01:29:31.365Z,education,True,Too few words (6 < 10); Too few characters (34 < 50); Repetitive content,6,34
MindChamps PreSchool @ Fusionopolis,5,,2025-06-12T01:27:22.900Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
MindChamps PreSchool @ Fusionopolis,5,,2025-05-09T11:10:34.019Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
MindChamps PreSchool @ Fusionopolis,5,,2025-05-09T10:50:31.732Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
MindChamps PreSchool @ Fusionopolis,5,,2025-05-09T09:14:52.441Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
MindChamps PreSchool @ Fusionopolis,5,,2025-05-09T09:14:10.746Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
MindChamps PreSchool @ Fusionopolis,5,,2025-05-09T09:13:46.994Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
MindChamps PreSchool @ Fusionopolis,5,nice place!,2025-05-09T09:13:18.827Z,education,True,Too few words (2 < 10); Too few characters (11 < 50); Repetitive content,2,11
MindChamps PreSchool @ Fusionopolis,5,,2025-05-09T09:12:08.456Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
MindChamps PreSchool @ Fusionopolis,5,走猫步很有创意，ppt很用心，谢谢老师们，辛苦了！,2025-05-09T09:11:00.151Z,education,True,Too few words (1 < 10); Too few characters (25 < 50); Repetitive content,1,25
MindChamps PreSchool @ Fusionopolis,5,,2025-05-09T09:10:23.464Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
MindChamps PreSchool @ Fusionopolis,5,,2025-05-09T09:10:14.866Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
MindChamps PreSchool @ Fusionopolis,5,,2025-05-09T09:09:28.527Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
MindChamps PreSchool @ Fusionopolis,5,,2025-05-09T09:07:20.230Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
MindChamps PreSchool @ Fusionopolis,5,"Good curriculum, teachers and activities",2025-05-09T08:08:05.712Z,education,True,Too few words (5 < 10); Too few characters (40 < 50),5,40
MindChamps PreSchool @ JTC Summit,5,,2025-05-18T08:54:07.748Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
MindChamps PreSchool @ JTC Summit,5,,2025-05-16T12:44:28.080Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
MindChamps PreSchool @ JTC Summit,5,,2025-05-16T09:13:29.432Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
MindChamps PreSchool @ JTC Summit,5,"Sincerely like to thank 胡老师 and Ms Juli’s dedication and hard work in making the K1 champs so stunning!! Never did we expect Reyner to be so cooperative on stage and seeing him dance with the music impressed us! Feeling proud of his little milestone achievements this year and so glad that we make the right choice coming back to JTC :)

We really look forward to next year K2 graduation to be another stunning one!! Looking forward!!!",2024-12-09T13:24:01.630Z,education,True,Excessive punctuation,78,435
MindChamps PreSchool @ JTC Summit,5,非常好的学校，小朋友能在学习的同时锻炼自己的很多能力，比如学校的烹饪课，一些去体验各种生活场景的活动。,2024-12-08T11:58:04.213Z,education,True,Too few words (1 < 10); Repetitive content,1,51
MindChamps PreSchool @ JTC Summit,5,学校组织活动很多，孩子们很喜欢。老师们认真负责，很细心也很有耐心。还有孩子们超喜欢的校长👍👍👍,2024-10-28T10:07:32.127Z,education,True,Too few words (1 < 10); Too few characters (47 < 50); Repetitive content,1,47
MindChamps PreSchool @ JTC Summit,5,,2024-10-27T09:14:30.782Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
MindChamps PreSchool @ JTC Summit,5,,2024-10-26T11:18:42.245Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
MindChamps PreSchool @ JTC Summit,5,,2024-08-25T04:22:37.866Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
ELF Preschool,5,The best for your kids.,2024-12-16T03:59:31.081Z,education,True,Too few words (5 < 10); Too few characters (23 < 50),5,23
ELF Preschool,5,,2024-10-21T03:43:04.907Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
ELF Preschool,5,,2024-08-24T09:54:09.001Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
ELF Preschool,2,,2024-08-06T15:14:06.200Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Starshine Montessori at Hillview - Childcare Centre and Preschool,5,,2025-06-21T03:40:36.151Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Starshine Montessori at Hillview - Childcare Centre and Preschool,5,,2025-06-21T03:14:18.135Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Starshine Montessori at Hillview - Childcare Centre and Preschool,5,My daughter learning good,2025-06-21T01:54:41.278Z,education,True,Too few words (4 < 10); Too few characters (25 < 50),4,25
Starshine Montessori at Hillview - Childcare Centre and Preschool,4,,2025-06-21T01:41:02.322Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Starshine Montessori at Hillview - Childcare Centre and Preschool,5,My kid is studying in this school happily😊,2024-12-01T08:47:02.067Z,education,True,Too few words (8 < 10); Too few characters (42 < 50),8,42
Starshine Montessori at Hillview - Childcare Centre and Preschool,5,经过两年的学习，我孩子很好的掌握到英文和华文以及数学基础知识，对于英文零基础的学生来说，能达到英文对话沟通和运用自如，为成功的融入小学大集体课堂中，打好了基础。很感谢学校老师用心的教导孩子，虽然学校不大，但能照顾到学生的差异性并制定相应的计划，来帮助不同层次的学生提高。希望学校越来越好！可以让更多的学生受益！,2024-11-30T04:40:54.886Z,education,True,Too few words (1 < 10); Repetitive content,1,155
Starshine Montessori at Hillview - Childcare Centre and Preschool,5,,2024-11-30T03:33:35.505Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Starshine Montessori at Hillview - Childcare Centre and Preschool,5,,2024-11-30T03:32:12.396Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Starshine Montessori at Hillview - Childcare Centre and Preschool,5,,2024-11-30T02:33:44.282Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Starshine Montessori at Hillview - Childcare Centre and Preschool,5,,2024-11-30T02:07:07.794Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Starshine Montessori at Hillview - Childcare Centre and Preschool,5,,2024-11-30T01:57:09.074Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Starshine Montessori at Hillview - Childcare Centre and Preschool,5,,2024-11-30T01:55:05.834Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Starshine Montessori at Hillview - Childcare Centre and Preschool,5,,2024-11-30T01:49:47.784Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Starshine Montessori at Hillview - Childcare Centre and Preschool,5,,2024-11-30T01:33:25.388Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Starshine Montessori at Hillview - Childcare Centre and Preschool,5,幼儿园的老师都很有爱心，孩子在这里一年多有了很大的进步。交了很多的朋友。老师和校长沟通交流很顺畅，是个负责任的幼儿园。孩子来的时候比较腼腆，但是老师一直在引导他大方自信的面对学习和生活，所以她也越来越自信开朗。她也在知识上学到了很多。这一年多的真是成长了很多。,2024-06-07T17:47:58.406Z,education,True,Too few words (1 < 10); Repetitive content,1,130
Starshine Montessori at Hillview - Childcare Centre and Preschool,5,,2024-03-08T15:42:42.237Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Kensington Preschool,5,,2024-10-10T07:09:49.519Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Kensington Preschool,5,,2022-09-30T08:15:10.131Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Kensington Preschool,5,Very good focus on the welfare of the children.,2022-07-28T08:44:13.194Z,education,True,Too few words (9 < 10); Too few characters (47 < 50),9,47
MindChamps PreSchool @ Holland Village,5,小朋友在这里很开心！很推荐！老师也超好,2025-06-20T02:07:26.926Z,education,True,Too few words (1 < 10); Too few characters (19 < 50); Repetitive content,1,19
MindChamps PreSchool @ Holland Village,5,"Engaging, caring and dedicated teachers!",2025-06-20T02:04:59.679Z,education,True,Too few words (5 < 10); Too few characters (40 < 50),5,40
MindChamps PreSchool @ Holland Village,5,,2025-04-01T11:02:40.035Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
MindChamps PreSchool @ Holland Village,5,It’s very interesting!,2025-03-28T06:08:16.595Z,education,True,Too few words (3 < 10); Too few characters (22 < 50); Repetitive content,3,22
MindChamps PreSchool @ Holland Village,5,My son enjoying study here！,2024-12-06T04:12:04.414Z,education,True,Too few words (5 < 10); Too few characters (27 < 50),5,27
MindChamps PreSchool @ Holland Village,5,Enjoying all the activities here. Wonderful!,2024-07-02T22:39:01.069Z,education,True,Too few words (6 < 10); Too few characters (44 < 50),6,44
MindChamps PreSchool @ Holland Village,5,"Friendly, engaged teachers and staff",2024-06-25T02:54:54.554Z,education,True,Too few words (5 < 10); Too few characters (36 < 50),5,36
MindChamps PreSchool @ Holland Village,5,,2024-06-21T03:47:02.647Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
MindChamps PreSchool @ Holland Village,5,Fun filled comprehensive education with caring and patient teachers,2024-06-21T03:30:43.270Z,education,True,Too few words (9 < 10),9,67
MindChamps PreSchool @ Holland Village,5,,2024-06-21T03:17:05.107Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
MindChamps PreSchool @ Holland Village,4,,2024-06-21T03:12:31.665Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
MindChamps PreSchool @ Holland Village,5,,2024-06-21T03:12:06.965Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
MindChamps PreSchool @ Holland Village,5,,2024-06-21T03:11:07.840Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
MindChamps PreSchool @ Holland Village,4,,2024-06-21T03:06:57.944Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
MindChamps PreSchool @ Holland Village,5,Great experience!,2024-06-21T03:06:31.686Z,education,True,Too few words (2 < 10); Too few characters (17 < 50); Repetitive content,2,17
MindChamps PreSchool @ Holland Village,5,Good family event with activities to promote bonding!,2024-06-21T03:06:07.205Z,education,True,Too few words (8 < 10); Promotional content detected,8,53
MindChamps PreSchool @ Holland Village,4,"Fun event, my daughter enjoyed it a lot!",2024-06-21T03:04:59.653Z,education,True,Too few words (8 < 10); Too few characters (40 < 50),8,40
MindChamps PreSchool @ Holland Village,5,,2024-06-21T03:02:10.120Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
MindChamps PreSchool @ Holland Village,5,,2024-06-21T03:01:57.251Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
The Schoolhouse West Coast,5,,2024-04-17T05:32:58.469Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
The Schoolhouse West Coast,5,,2023-11-29T00:56:50.228Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
The Schoolhouse West Coast,5,,2023-10-25T00:34:28.654Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
The Schoolhouse West Coast,5,,2023-05-31T01:12:12.665Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
The Schoolhouse West Coast,5,,2023-03-30T10:50:54.494Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
The Schoolhouse West Coast,5,,2023-03-08T03:33:14.676Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
The Schoolhouse West Coast,5,Lovely school! Caring annd helpful teachers.,2023-02-25T13:02:25.629Z,education,True,Too few words (6 < 10); Too few characters (44 < 50),6,44
The Schoolhouse West Coast,5,老师很负责，课程设计很有趣，活动很多，孩子很喜欢这里,2023-02-21T14:16:57.409Z,education,True,Too few words (1 < 10); Too few characters (26 < 50); Repetitive content,1,26
MindChamps PreSchool @ Jurong West,5,,2024-02-03T13:02:11.375Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
MindChamps PreSchool @ Jurong West,5,从PG到K1，我的女儿已经在这里上学两年多，非常好的学校，老师很有亲和力，孩子很喜欢这里～,2024-01-30T09:17:42.543Z,education,True,Too few words (1 < 10); Too few characters (45 < 50); Repetitive content,1,45
MindChamps PreSchool @ Jurong West,5,Nice teachers and interesting program,2024-01-25T01:03:06.869Z,education,True,Too few words (5 < 10); Too few characters (37 < 50),5,37
MindChamps PreSchool @ Jurong West,5,"我的孩子在迈杰思幼儿园上学都很开心, 老师们和阿姨都对孩子都很好很有耐心，我强力推荐这间学校！",2024-01-24T07:48:48.972Z,education,True,Too few words (2 < 10); Too few characters (47 < 50); Repetitive content,2,47
MindChamps PreSchool @ Jurong West,5,迈杰思是一个培养具有冠军思维的新式学前教育方法的幼儿园，是为了让孩童学会选择和做决定，使每一个孩童都能成为有潜力的冠军。整个园景非常合作努力，是一个适合每个家长选择的最好学校！,2024-01-24T07:39:20.192Z,education,True,Too few words (1 < 10); Repetitive content,1,88
MindChamps PreSchool @ Jurong West,4,"评：专业管理、有效沟通、为人师表
校长事必躬亲，老师们热情认真负责，孩子们开心快乐、健康成长。",2024-01-24T07:13:57.659Z,education,True,Too few words (2 < 10); Too few characters (47 < 50); Repetitive content,2,47
Kidz Treehouse Student Care @ Clementi Primary,4,ok.,2025-03-03T12:35:47.093Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Kidz Treehouse Student Care @ Clementi Primary,5,,2017-12-28T14:46:52.059Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
WhizMinds Academy Learning Centre - Bukit Batok,5,,2024-12-16T23:34:23.896Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
"Invictus International School (Singapore, Bukit Timah Campus)",5,,2025-04-12T03:58:52.113Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
"Invictus International School (Singapore, Bukit Timah Campus)",4,,2025-04-12T03:43:53.232Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
"Invictus International School (Singapore, Bukit Timah Campus)",5,,2025-04-11T04:44:13.625Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
"Invictus International School (Singapore, Bukit Timah Campus)",5,,2025-02-25T13:06:47.689Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
"Invictus International School (Singapore, Bukit Timah Campus)",5,,2024-12-12T07:46:58.667Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
"Invictus International School (Singapore, Bukit Timah Campus)",5,Very Nice!!♡,2024-12-12T01:38:22.750Z,education,True,Too few words (2 < 10); Too few characters (12 < 50); Repetitive content,2,12
"Invictus International School (Singapore, Bukit Timah Campus)",5,,2024-12-06T00:44:29.354Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
"Invictus International School (Singapore, Bukit Timah Campus)",5,Very well established!,2024-11-23T03:34:20.087Z,education,True,Too few words (3 < 10); Too few characters (22 < 50); Repetitive content,3,22
"Invictus International School (Singapore, Bukit Timah Campus)",1,Very unimpressed with the school,2024-03-04T13:52:56.877Z,education,True,Too few words (5 < 10); Too few characters (32 < 50),5,32
Matrix Math (Jurong),5,Dedicated teachers and conducive learning environment for the students!,2022-04-02T09:20:44.448Z,education,True,Too few words (9 < 10),9,71
Matrix Math (Jurong),5,,2020-07-31T02:41:42.883Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
MindChamps MindSpace @ Alexandra | After School Student Care for P1-P5,5,参观了红山的MindSpace，环境基本上都很不错！进到这中心，我感觉这里很舒服，干净，一点也不闷热。中心长向我解释了很多，我的疑问一一被解答。总的来说这中心打理得挺好的，推荐给这一带有需要的家长。,2025-08-12T05:54:04.539Z,education,True,Too few words (1 < 10); Repetitive content,1,99
MindChamps MindSpace @ Alexandra | After School Student Care for P1-P5,5,"MindSpace @ Alexandra delivers a well-structured curriculum that reinforces academic learning while also promoting creativity and social development. The learning methods are modern and interactive, making it easy for children to absorb new concepts without feeling pressured.

The trainers are exceptional — warm, professional, and attentive to each child’s needs. They foster a positive atmosphere where kids feel safe, supported, and excited to participate.

The space itself is clean, well-organized, and thoughtfully equipped, providing a safe and stimulating environment for after-school activities. Their enrichment classes are embedded into the daily program – and YAY! Free up the weekend of parent and kids, no more ferrying across different places for enrichment and more time for outdoor activities!",2025-07-20T08:43:15.316Z,education,True,Promotional content detected,116,811
MindChamps MindSpace @ Alexandra | After School Student Care for P1-P5,5,“上星期预约来到红山这里的MindSpace 参观。我觉得这里环境很好，很舒服干净，老师们也很有亲切感。我看见这里的孩子们也都很开心自在。整体来说我觉得这中心打理得很不错，很有条理。推荐给大家。”,2025-07-18T03:25:37.124Z,education,True,Too few words (2 < 10); Repetitive content,2,98
MindChamps MindSpace @ Alexandra | After School Student Care for P1-P5,5,,2024-06-12T05:23:29.145Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Odyssey The Global Preschool – Fourth Avenue,5,,2025-08-27T03:57:19.038Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Odyssey The Global Preschool – Fourth Avenue,5,,2025-08-27T02:41:03.170Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Odyssey The Global Preschool – Fourth Avenue,5,,2025-08-27T02:38:11.122Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Odyssey The Global Preschool – Fourth Avenue,5,,2025-08-27T02:35:32.332Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Odyssey The Global Preschool – Fourth Avenue,5,,2025-08-27T02:33:12.391Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Odyssey The Global Preschool – Fourth Avenue,5,挺好的幼儿园，活动很丰富,2025-05-29T02:49:41.244Z,education,True,Too few words (1 < 10); Too few characters (12 < 50); Repetitive content,1,12
Odyssey The Global Preschool – Fourth Avenue,5,Awesome place for kids,2024-11-27T02:53:40.547Z,education,True,Too few words (4 < 10); Too few characters (22 < 50),4,22
Odyssey The Global Preschool – Fourth Avenue,5,,2024-11-27T01:02:43.160Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Odyssey The Global Preschool – Fourth Avenue,5,,2024-11-27T00:50:50.160Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Odyssey The Global Preschool – Fourth Avenue,5,Lovely compound with lovely teachers.,2024-11-27T00:43:29.673Z,education,True,Too few words (5 < 10); Too few characters (37 < 50); Repetitive content,5,37
Odyssey The Global Preschool – Fourth Avenue,5,,2024-11-26T04:32:47.016Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Odyssey The Global Preschool – Fourth Avenue,5,,2024-07-20T06:57:15.348Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Odyssey The Global Preschool – Fourth Avenue,5,Excellent,2024-07-10T03:57:06.149Z,education,True,Too few words (1 < 10); Too few characters (9 < 50),1,9
Odyssey The Global Preschool – Fourth Avenue,5,Excellent! Kids always have fun!,2024-05-21T02:34:13.222Z,education,True,Too few words (5 < 10); Too few characters (32 < 50),5,32
Odyssey The Global Preschool – Fourth Avenue,5,There’s no better second home for our children!,2024-05-21T02:31:25.429Z,education,True,Too few words (8 < 10); Too few characters (47 < 50),8,47
Odyssey The Global Preschool – Fourth Avenue,5,Very well-coordinated and organised!,2024-05-21T02:30:55.568Z,education,True,Too few words (4 < 10); Too few characters (36 < 50),4,36
Odyssey The Global Preschool – Fourth Avenue,5,,2024-05-21T02:27:03.841Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Odyssey The Global Preschool – Fourth Avenue,5,,2024-05-21T02:26:39.997Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Odyssey The Global Preschool – Fourth Avenue,5,,2024-05-21T02:24:54.373Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Odyssey The Global Preschool – Fourth Avenue,5,,2024-05-21T02:23:38.917Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Little Paddington Preschool 6th Avenue,5,,2024-06-06T05:02:35.856Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Little Paddington Preschool 6th Avenue,4,,2023-06-27T14:00:48.427Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Little Paddington Preschool 6th Avenue,5,,2022-03-03T04:52:27.944Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Little Paddington Preschool 6th Avenue,5,,2020-07-26T12:42:33.596Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Little Paddington Preschool 6th Avenue,5,,2020-02-11T10:01:51.619Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Little Paddington Preschool 6th Avenue,5,,2020-02-11T09:53:59.265Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Little Paddington Preschool 6th Avenue,5,,2020-02-11T09:50:22.693Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Little Paddington Preschool 6th Avenue,5,,2018-10-14T12:20:56.293Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Little Paddington Preschool 6th Avenue,5,A unqiue experience for every child. Beautiful facilities.,2016-11-15T05:27:42.204Z,education,True,Too few words (8 < 10),8,58
My Little Kingdom Preschool,5,,2024-09-23T12:14:31.041Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
My Little Kingdom Preschool,5,"My elder girl has been with My Little Kingdom for about 5 years and we are really happy and grateful to have chosen this childcare preschool. The teachers are very patient and loving towards the students. Teacher Chua who has been teaching my girl since the day she enrolled is very caring towards the students. Most teachers/assistant teachers here have been with the school for more than 5 years. Also, the food is prepared in house daily and my kids love the food as well. I have seen great improvement in my younger son ever since he attended My Little Kingdom.
There are also many outdoor activities/events organized by the school to promote school and parents bonding with the kids.
Today will be my girl's last day in My little Kingdom and she is very sad to miss all her friends and teachers as My Little Kingdom is like a second home to her.
Thanks for nurturing my girl throughout these years and pls continue to nurture my little boy as well.
Highly recommended to parents who are looking for a childcare preschool around this area as your little ones will be in good hands.",2023-12-29T02:11:02.972Z,education,True,Promotional content detected,195,1085
My Little Kingdom Preschool,5,,2020-10-16T09:40:26.249Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Prince Education Pte Ltd,5,Nice teachers.,2024-02-04T11:52:10.422Z,education,True,Too few words (2 < 10); Too few characters (14 < 50); Repetitive content,2,14
Prince Education Pte Ltd,5,,2024-01-02T07:30:10.798Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Prince Education Pte Ltd,5,,2021-12-05T14:25:57.432Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
Prince Education Pte Ltd,5,A great and nice education centre!,2018-10-28T13:20:46.488Z,education,True,Too few words (6 < 10); Too few characters (34 < 50),6,34
Prince Education Pte Ltd,5,,2018-03-24T05:45:58.807Z,education,True,Too few words (1 < 10); Too few characters (3 < 50),1,3
PlayFACTO School @ Clementi Tradehub 21,5,Patient Teachers and nice environment,2021-05-10T11:57:21.855Z,education,True,Too few words (5 < 10); Too few characters (37 < 50),5,37
PlayFACTO School @ Clementi Tradehub 21,4,Great Environment. Dedicated teachers.,2021-05-10T11:10:19.577Z,education,True,Too few words (4 < 10); Too few characters (38 < 50),4,38
